Date,Open,High,Low,Close,Adj Close,Volume,ups and down
3/3/2016,577.960022,579.869995,573.109985,577.48999,577.48999,2736700,-2.720032
3/4/2016,581.070007,581.400024,571.070007,575.140015,575.140015,3416500,-2.349975
3/7/2016,573.539978,573.630005,555.549988,562.799988,562.799988,4926900,-12.340027
3/8/2016,557.869995,571.349976,554.73999,560.26001,560.26001,4730000,-2.539978
3/9/2016,559.559998,560.349976,550.130005,559.469971,559.469971,4377300,-0.790039
3/10/2016,566.73999,567,547.900024,558.929993,558.929993,3914300,-0.539978
3/11/2016,566.950012,570.059998,562.72998,569.609985,569.609985,3771300,10.679992
3/14/2016,567,576.890015,563.049988,573.369995,573.369995,3454200,3.76001
3/15/2016,571,581.52002,567,577.02002,577.02002,3876800,3.650025
3/16/2016,576.640015,581.320007,571.140015,574.27002,574.27002,3537700,-2.75
3/17/2016,569.51001,571.400024,555.01001,559.440002,559.440002,5928100,-14.830018
3/18/2016,560.940002,562.330017,546.090027,552.080017,552.080017,7296900,-7.359985
3/21/2016,548.909973,555.23999,538.580017,553.97998,553.97998,5155700,1.899963
3/22/2016,545.109985,562.76001,545.049988,560.47998,560.47998,4000600,6.5
3/23/2016,561,572.47998,558.099976,569.630005,569.630005,3983700,9.150025
3/24/2016,567.109985,583.549988,567.080017,582.950012,582.950012,5185500,13.320007
3/28/2016,584.400024,584.75,575.559998,579.869995,579.869995,3121500,-3.080017
3/29/2016,580.150024,595.849976,576.5,593.859985,593.859985,4167100,13.98999
3/30/2016,596.710022,603.23999,595,598.690002,598.690002,3890500,4.830017
3/31/2016,599.280029,600.75,592.210022,593.640015,593.640015,2681800,-5.049987
4/1/2016,590.48999,599.030029,588.299988,598.5,598.5,2917400,4.859985
4/4/2016,599,599.5,590.549988,593.190002,593.190002,2470800,-5.309998
4/5/2016,590.77002,593.469971,585.25,586.140015,586.140015,2308900,-7.049987
4/6/2016,587.52002,602.390015,587.5,602.080017,602.080017,2833500,15.940002
4/7/2016,598.76001,599.599976,589.080017,591.429993,591.429993,3189000,-10.650024
4/8/2016,594.320007,597.859985,589,594.599976,594.599976,2591900,3.169983
4/11/2016,596.140015,604,594.909973,595.929993,595.929993,2704300,1.330017
4/12/2016,598.400024,604.059998,592.309998,603.169983,603.169983,2636300,7.23999
4/13/2016,607.679993,616.809998,605.289978,614.820007,614.820007,4228300,11.650024
